Missgeburt	Missgeburt	NN	negative	0/1/0	D
Missgeschick	Missgeschick	NN	negative	-/-0.0472/-	L
Missglück	Missglück	NN	negative	-/-0.0048/-	L
Missgunst	Missgunst	NN	negative	-/-/-	D
Misshandlung	Misshandlung	NN	negative	-/-/-	D
Misshelligkeit	Misshelligkeit	NN	negative	-/-/-	D
Missklang	Missklang	NN	negative	-/-/-	D
Misskredit	Misskredit	NN	negative	-/-/-	D
Missmut	Missmut	NN	negative	-/-/-	D
Missstimmung	Missstimmung	NN	negative	-/-/-	D
Misston	Misston	NN	negative	-/-/-	D
Misstrauen	Misstrauen	NN	negative	-/-0.4778/-	L
Misstrauensantrag	Misstrauensantrag	NN	negative	-/-0.0048/-	L
Misstrauensvotum	Misstrauensvotum	NN	negative	-/-/-	D
Missvergnügen	Missvergnügen	NN	negative	-/-/-	D
Missverhältnis	Missverhältnis	NN	negative	-/-/-	D
Missverständnis	Missverständnis	NN	negative	-/-0.4756/-	L
Mist	Mist	NN	negative	-/-0.1732/-	L
Mitleid	Mitleid	NN	negative	-/-/-	D
Mittellosigkeit	Mittellosigkeit	NN	negative	-/-0.0048/-	L
Mittelmäßigkeit	Mittelmäßigkeit	NN	negative	-/-0.0048/-	L
Mitverschwörer	Mitverschwörer	NN	negative	-/-/-	D
Mißlichkeit	Mißlichkeit	NN	negative	-/-/-	D
Mogler	Mogler	NN	negative	-/-/-	D
Monotonie	Monotonie	NN	negative	-/-0.0048/-	L
Monster	Monster	NN	negative	1/0/0	D
Monstrosität	Monstrosität	NN	negative	-/-/-	D
Monstrum	Monstrum	NN	negative	-/-/-	D
Moorhuhn	Moorhuhn	NN	negative	-/-/-	D
Moralpredigt	Moralpredigt	NN	negative	-/-/-	D
Morast	Morast	NN	negative	-/-/-	D
Mord	Mord	NN	negative	-/-0.3595/-	L
Morddrohung	Morddrohung	NN	negative	-/-/-	D
Mordtat	Mordtat	NN	negative	-/-/-	D
Mumpitz	Mumpitz	NN	negative	-/-/-	D
Murks	Murks	NN	negative	0.166667/0.833333/0	D
Muskelkater	Muskelkater	NN	negative	1/0/0	D
Mutlosigkeit	Mutlosigkeit	NN	negative	-/-0.0048/-	L
Mutwille	Mutwille	NN	negative	-/-/-	D
Mysterienspiel	Mysterienspiel	NN	negative	-/-/-	D
Mysterium	Mysterium	NN	negative	-/-/-	D
Mythe	Mythe	NN	negative	-/-/-	D
Mähre	Mähre	NN	negative	-/-/-	D
Märchen	Märchen	NN	negative	-/-/-	D
Märtyrertod	Märtyrertod	NN	negative	-/-/-	D
Märtyrertum	Märtyrertum	NN	negative	-/-/-	D
Mäßigung	Mäßigung	NN	negative	-/-/-	D
Möchtegern	Möchtegern	NN	negative	0/1/0	D
Mörder	Mörder	NN	negative	-/-/-	D
Müdigkeit	Müdigkeit	NN	negative	-/-0.1995/-	L
Mühe	Mühe	NN	negative	-/-0.0048/-	L
Müll	Müll	NN	negative	-/-0.3377/-	L
Nacharbeit	Nacharbeit	NN	negative	0/0/1	D
Nachgeschmack	Nachgeschmack	NN	negative	0.333333/0.5/0.166667	D
Nachlässigkeit	Nachlässigkeit	NN	negative	-/-0.0048/-	L
Nachsacken	Nachsacken	NN	negative	-/-/-	D
Nachteil	Nachteil	NN	negative	-/-0.8102/-	L
Nachzügler	Nachzügler	NN	negative	-/-/-	D
Nachäffer	Nachäffer	NN	negative	-/-/-	D
Naivität	Naivität	NN	negative	-/-0.0048/-	L
Naivling	Naivling	NN	negative	-/-/-	D
Narbe	Narbe	NN	negative	-/-/-	D
Narr	Narr	NN	negative	-/-0.335/-	L
Nebel	Nebel	NN	negative	1/0/0	D
Negation	Negation	NN	negative	-/-/-	D
Negativität	Negativität	NN	negative	-/-0.3155/-	L
Negierung	Negierung	NN	negative	-/-/-	D
Neid	Neid	NN	negative	-/-0.4729/-	L
Neigung	Neigung	NN	negative	1/0/0	D
Nemesis	Nemesis	NN	negative	-/-/-	D
Neofaschismus	Neofaschismus	NN	negative	-/-/-	D
Neoliberalismus	Neoliberalismus	NN	negative	-/-/-	D
Nervosität	Nervosität	NN	negative	-/-0.1833/-	L
Nessel	Nessel	NN	negative	-/-/-	D
Neurotiker	Neurotiker	NN	negative	-/-/-	D
Neustart	Neustart	NN	negative	-/-0.0504/-	L
Nichtachtung	Nichtachtung	NN	negative	-/-/-	D
Nichtanerkennung	Nichtanerkennung	NN	negative	-/-/-	D
Nichtbegreifen	Nichtbegreifen	NN	negative	-/-/-	D
Nichterscheinensversicherung	Nichterscheinensversicherung	NN	negative	-/-/-	D
Nichtskönner	Nichtskönner	NN	negative	-/-/-	D
Nichtzuständigkeit	Nichtzuständigkeit	NN	negative	-/-/-	D
Nichtübereinstimmung	Nichtübereinstimmung	NN	negative	-/-/-	D
Niedergang	Niedergang	NN	negative	-/-0.0048/-	L
Niedergeschlagenheit	Niedergeschlagenheit	NN	negative	-/-0.0048/-	L
Niederlage	Niederlage	NN	negative	-/-0.3651/-	L
Niederträchtigkeit	Niederträchtigkeit	NN	negative	-/-/-	D
Niete	Niete	NN	negative	0/1/0	D
Nix	Nix	NN	negative	0.192771/0.626506/0.180723	D
Nonsens	Nonsens	NN	negative	1/0/0	D
Not	Not	NN	negative	-/-0.2187/-	L
Notfall	Notfall	NN	negative	-/-0.0468/-	L
Notstand	Notstand	NN	negative	-/-0.0048/-	L
Notwendigkeit	Notwendigkeit	NN	negative	0/1/0	D
Nutzlosigkeit	Nutzlosigkeit	NN	negative	-/-0.0048/-	L
Nörgler	Nörgler	NN	negative	-/-/-	D
Nötigung	Nötigung	NN	negative	-/-0.0048/-	L
Oberflächlichkeit	Oberflächlichkeit	NN	negative	-/-0.3299/-	L
Oberherrschaft	Oberherrschaft	NN	negative	-/-/-	D
Obskurität	Obskurität	NN	negative	-/-/-	D
Obszönität	Obszönität	NN	negative	-/-/-	D
Offbeat	Offbeat	NN	negative	-/-/-	D
Offensive	Offensive	NN	negative	-/-0.0048/-	L
Offiziersstöckchen	Offiziersstöckchen	NN	negative	-/-/-	D
Ohnmacht	Ohnmacht	NN	negative	-/-/-	D
Oktopode	Oktopode	NN	negative	-/-/-	D
Opfer	Opfer	NN	negative	0/0/1	D
Opposition	Opposition	NN	negative	-/-0.3631/-	L
Orgie	Orgie	NN	negative	-/-/-	D
Otter	Otter	NN	negative	-/-/-	D
Pallawatsch	Pallawatsch	NN	negative	-/-/-	D
Panik	Panik	NN	negative	-/-0.3429/-	L
Panikmache	Panikmache	NN	negative	-/-/-	D
Panne	Panne	NN	negative	-/-0.1901/-	L
Papierzettel	Papierzettel	NN	negative	-/-/-	D
Paranoia	Paranoia	NN	negative	-/-/-	D
Paraphilie	Paraphilie	NN	negative	-/-/-	D
Parasit	Parasit	NN	negative	-/-/-	D
Pardon	Pardon	NN	negative	0/1/0	D
Parodie	Parodie	NN	negative	-/-/-	D
Parteilichkeit	Parteilichkeit	NN	negative	-/-/-	D
Passivität	Passivität	NN	negative	-/-/-	D
Patzer	Patzer	NN	negative	-/-/-	D
Pause	Pause	NN	negative	0.111111/0.666667/0.222222	D
Paß	Paß	NN	negative	1/0/0	D
Pech	Pech	NN	negative	-/-0.4823/-	L
Pein	Pein	NN	negative	-/-/-	D
Peinigung	Peinigung	NN	negative	-/-/-	D
Peinlichkeit	Peinlichkeit	NN	negative	0/1/0	D
Peritonealsyndrom	Peritonealsyndrom	NN	negative	-/-/-	D
Perplexität	Perplexität	NN	negative	-/-/-	D
Persiflage	Persiflage	NN	negative	-/-/-	D
Perversion	Perversion	NN	negative	-/-/-	D
Perversität	Perversität	NN	negative	-/-/-	D
Perversling	Perversling	NN	negative	-/-/-	D
Pervertiertheit	Pervertiertheit	NN	negative	-/-/-	D
Pessimismus	Pessimismus	NN	negative	-/-0.4715/-	L
Pest	Pest	NN	negative	-/-0.3456/-	L
Petzer	Petzer	NN	negative	-/-/-	D
Pflanzenschädling	Pflanzenschädling	NN	negative	-/-/-	D
Pflicht	Pflicht	NN	negative	-/-0.3577/-	L
Pflichtvergessenheit	Pflichtvergessenheit	NN	negative	-/-/-	D
Pfröpfling	Pfröpfling	NN	negative	-/-/-	D
Pfusch	Pfusch	NN	negative	1/0/0	D
Pfuscher	Pfuscher	NN	negative	-/-/-	D
Phantast	Phantast	NN	negative	-/-/-	D
Pharisäer	Pharisäer	NN	negative	-/-/-	D
Phlegmatiker	Phlegmatiker	NN	negative	-/-/-	D
Phobie	Phobie	NN	negative	-/-/-	D
Phrase	Phrase	NN	negative	0/0/1	D
Pietätlosigkeit	Pietätlosigkeit	NN	negative	-/-/-	D
Pikee	Pikee	NN	negative	-/-/-	D
Pingpongdiplomatie	Pingpongdiplomatie	NN	negative	-/-/-	D
Pinie	Pinie	NN	negative	-/-/-	D
Pipi	Pipi	NN	negative	-/-/-	D
Plackerei	Plackerei	NN	negative	-/-/-	D
Plage	Plage	NN	negative	0/1/0	D
Plagegeist	Plagegeist	NN	negative	-/-/-	D
Plappermaul	Plappermaul	NN	negative	-/-/-	D
Plaudertasche	Plaudertasche	NN	negative	-/-/-	D
Pleite	Pleite	NN	negative	-/-0.3323/-	L
Plunder	Plunder	NN	negative	0/1/0	D
Plänkelei	Plänkelei	NN	negative	-/-/-	D
Plünderer	Plünderer	NN	negative	-/-/-	D
Plünderung	Plünderung	NN	negative	-/-/-	D
Polarisation	Polarisation	NN	negative	-/-/-	D
Polarisierung	Polarisierung	NN	negative	-/-/-	D
Polierkratzer	Polierkratzer	NN	negative	-/-/-	D
Politikmüdigkeit	Politikmüdigkeit	NN	negative	-/-/-	D
Polypgreifer	Polypgreifer	NN	negative	-/-/-	D
Pommer	Pommer	NN	negative	-/-/-	D
Popanz	Popanz	NN	negative	-/-/-	D
Posse	Posse	NN	negative	-/-/-	D
Prahlerei	Prahlerei	NN	negative	-/-/-	D
Pranger	Pranger	NN	negative	-/-/-	D
Prasserei	Prasserei	NN	negative	-/-/-	D
Preisschwankung	Preisschwankung	NN	negative	-/-/-	D
Preissturz	Preissturz	NN	negative	-/-0.0048/-	L
Primitive	Primitive	NN	negative	-/-/-	D
Probierhahn	Probierhahn	NN	negative	-/-/-	D
Problem	Problem	NN	negative	-/-0.3865/-	L
Problematik	Problematik	NN	negative	0.2/0.4/0.4	D
Propaganda	Propaganda	NN	negative	-/-0.4893/-	L
Proskription	Proskription	NN	negative	-/-/-	D
Protest	Protest	NN	negative	-/-0.3564/-	L
Provisorium	Provisorium	NN	negative	-/-0.0048/-	L
Provokation	Provokation	NN	negative	-/-0.0048/-	L
Prädikament	Prädikament	NN	negative	-/-/-	D
Prädikation	Prädikation	NN	negative	-/-/-	D
Prügelknabe	Prügelknabe	NN	negative	-/-/-	D
Puppe	Puppe	NN	negative	-/-/-	D
Puzzlespiel	Puzzlespiel	NN	negative	-/-/-	D
Quacksalber	Quacksalber	NN	negative	-/-/-	D
Qual	Qual	NN	negative	-/-0.0402/-	L
Qualitätsminderung	Qualitätsminderung	NN	negative	-/-0.3096/-	L
Qualm	Qualm	NN	negative	-/-/-	D
Quasselei	Quasselei	NN	negative	-/-/-	D
Quengelei	Quengelei	NN	negative	-/-/-	D
Quetsche	Quetsche	NN	negative	-/-/-	D
Quetschmaschine	Quetschmaschine	NN	negative	-/-/-	D
Quälerei	Quälerei	NN	negative	-/-/-	D
Rache	Rache	NN	negative	-/-0.3534/-	L
Rachsucht	Rachsucht	NN	negative	-/-/-	D
Rachsüchtigkeit	Rachsüchtigkeit	NN	negative	-/-/-	D
Racker	Racker	NN	negative	-/-/-	D
Radikalisierung	Radikalisierung	NN	negative	-/-/-	D
Rammbock	Rammbock	NE	negative	-/-/-	D
Randalierer	Randalierer	NN	negative	-/-/-	D
Ranküne	Ranküne	NN	negative	-/-/-	D
Rappel	Rappel	NN	negative	0/0/1	D
Rapport	Rapport	NN	negative	-/-/-	D
Raserei	Raserei	NN	negative	-/-/-	D
Rassismus	Rassismus	NN	negative	-/-/-	D
Rassist	Rassist	NN	negative	-/-/-	D
Rassistin	Rassistin	NN	negative	-/-/-	D
Rastlosigkeit	Rastlosigkeit	NN	negative	-/-/-	D
Ratlosigkeit	Ratlosigkeit	NN	negative	-/-0.0048/-	L
Ratte	Ratte	NN	negative	-/-/-	D
Ratz	Ratz	NE	negative	-/-/-	D
Ratze	Ratze	NN	negative	-/-/-	D
Raub	Raub	NN	negative	-/-0.0048/-	L
Raubbau	Raubbau	NN	negative	-/-/-	D
Rauch	Rauch	NN	negative	0.4/0.6/0	D
Rauchvorhang	Rauchvorhang	NN	negative	-/-/-	D
Rauchwerk	Rauchwerk	NN	negative	-/-/-	D
Rauchwolke	Rauchwolke	NN	negative	-/-/-	D
Rauhfußhuhn	Rauhfußhuhn	NN	negative	-/-/-	D
Razzia	Razzia	NN	negative	-/-/-	D
Rebellen	Rebellen	NN	negative	-/-0.0048/-	L
Rebellion	Rebellion	NN	negative	-/-0.0048/-	L
Rechthaber	Rechthaber	NN	negative	-/-/-	D
Rechtsbrecher	Rechtsbrecher	NN	negative	-/-/-	D
Rechtsextremismen	Rechtsextremismen	NN	negative	-/-/-	D
Rechtsextremist	Rechtsextremist	NN	negative	-/-/-	D
Rechtsunwirksamkeit	Rechtsunwirksamkeit	NN	negative	-/-/-	D
Rechtsverletzung	Rechtsverletzung	NN	negative	-/-/-	D
Rechtswidrigkeit	Rechtswidrigkeit	NN	negative	-/-0.0499/-	L
Redundanz	Redundanz	NN	negative	-/-0.0048/-	L
Regeldifferenz	Regeldifferenz	NN	negative	-/-/-	D
Regelwidrigkeit	Regelwidrigkeit	NN	negative	-/-/-	D
Regenguß	Regenguß	NN	negative	1/0/0	D
Regierungslosigkeit	Regierungslosigkeit	NN	negative	-/-/-	D
Regress	Regress	NN	negative	-/-/-	D
Regression	Regression	NN	negative	-/-/-	D
Regressklagen	Regressklagen	NN	negative	-/-/-	D
Regulierungsbehörde	Regulierungsbehörde	NN	negative	-/-/-	D
Reiberei	Reiberei	NN	negative	-/-/-	D
Reibkraft	Reibkraft	NN	negative	-/-/-	D
Reinfall	Reinfall	NN	negative	-/-0.0048/-	L
Reizmittel	Reizmittel	NN	negative	-/-/-	D
Reizung	Reizung	NN	negative	-/-/-	D
Reklamation	Reklamation	NN	negative	-/-0.0048/-	L
Rekultivierung	Rekultivierung	NN	negative	-/-/-	D
Reluktanz	Reluktanz	NN	negative	-/-/-	D
Reparatur	Reparatur	NN	negative	-/-0.0048/-	L
Repression	Repression	NN	negative	-/-/-	D
Resolution	Resolution	NN	negative	-/-/-	D
Respektlosigkeit	Respektlosigkeit	NN	negative	-/-/-	D
Reue	Reue	NN	negative	-/-/-	D
Revanche	Revanche	NN	negative	-/-/-	D
Revoke	Revoke	NN	negative	-/-/-	D
Revolte	Revolte	NN	negative	-/-0.0048/-	L
Revolution	Revolution	NN	negative	-/-0.0048/-	L
Rezession	Rezession	NN	negative	-/-0.3454/-	L
Rezidiv	Rezidiv	NN	negative	-/-/-	D
Rind	Rind	NN	negative	-/-/-	D
Risiko	Risiko	NN	negative	-/-0.687/-	L
Risiko:	Risiko:	NN	negative	-/-/-	D
Ritz	Ritz	NE	negative	-/-/-	D
Rivale	Rivale	NN	negative	-/-0.0502/-	L
Rivalität	Rivalität	NN	negative	-/-0.0048/-	L
Rohheit	Rohheit	NN	negative	-/-/-	D
Rolle	Rolle	NN	negative	0.461538/0.346154/0.192308	D
Rost	Rost	NN	negative	-/-0.0048/-	L
Rotte	Rotte	NN	negative	-/-/-	D
Ruck	Ruck	NN	negative	0/1/0	D
Rufmord	Rufmord	NN	negative	-/-/-	D
Ruhelosigkeit	Ruhelosigkeit	NN	negative	-/-/-	D
Ruhestörung	Ruhestörung	NN	negative	-/-/-	D
Ruin	Ruin	NN	negative	-/-0.0048/-	L
Ruine	Ruine	NN	negative	-/-/-	D
Rutsch	Rutsch	NN	negative	-/-0.0048/-	L
Rätsel	Rätsel	NN	negative	0/0.785714/0.214286	D
Rätselraten	Rätselraten	NN	negative	-/-0.0048/-	L
Räuber	Räuber	NN	negative	-/-0.3508/-	L
Räuchermittel	Räuchermittel	NN	negative	-/-/-	D
Räucherwerk	Räucherwerk	NN	negative	-/-/-	D
Rückbau	Rückbau	NN	negative	-/-/-	D
Rückbildung	Rückbildung	NN	negative	-/-/-	D
Rückfall	Rückfall	NN	negative	-/-0.0048/-	L
Rückgang	Rückgang	NN	negative	-/-0.2096/-	L
Rückgriff	Rückgriff	NN	negative	-/-/-	D
Rückprall	Rückprall	NN	negative	-/-/-	D
Rückschlag	Rückschlag	NN	negative	-/-/-	D
Rückschritt	Rückschritt	NN	negative	-/-0.0048/-	L
Rücksendung	Rücksendung	NN	negative	-/-0.3465/-	L
Rücksichtslosigkeit	Rücksichtslosigkeit	NN	negative	-/-0.0048/-	L
Rückstand	Rückstand	NN	negative	-/-0.063/-	L
Rückstoß	Rückstoß	NN	negative	-/-/-	D
Rückständigkeit	Rückständigkeit	NN	negative	-/-0.0048/-	L
Rücktritt	Rücktritt	NN	negative	-/-0.0048/-	L
Rückzahlung	Rückzahlung	NN	negative	-/-/-	D
Rückzug	Rückzug	NN	negative	-/-0.3501/-	L
Rüffel	Rüffel	NN	negative	-/-/-	D
Rüge	Rüge	NN	negative	0/0/1	D
Sabotage	Sabotage	NN	negative	-/-0.0048/-	L
Sackgasse	Sackgasse	NN	negative	-/-0.3455/-	L
Samthandschuh	Samthandschuh	NN	negative	-/-/-	D
Sappe	Sappe	NE	negative	-/-/-	D
Sarkasmus	Sarkasmus	NN	negative	-/-/-	D
Satan	Satan	NN	negative	-/-/-	D
Schaden	Schaden	NN	negative	-/-0.5299/-	L
Schadensbild	Schadensbild	NN	negative	-/-0.0048/-	L
Schadenübertreibung	Schadenübertreibung	NN	negative	-/-/-	D
Schadstoff	Schadstoff	NN	negative	-/-/-	D
Schalk	Schalk	NN	negative	-/-/-	D
Scham	Scham	NN	negative	-/-0.4829/-	L
Schamgefühl	Schamgefühl	NN	negative	0/1/0	D
Schamlosigkeit	Schamlosigkeit	NN	negative	-/-/-	D
Schande	Schande	NN	negative	-/-0.0048/-	L
Schandmal	Schandmal	NN	negative	-/-/-	D
Schandpfahl	Schandpfahl	NN	negative	-/-/-	D
Schar	Schar	NN	negative	-/-/-	D
Schatten	Schatten	NN	negative	0.307692/0.230769/0.461538	D
Schattendasein	Schattendasein	NN	negative	-/-/-	D
Schauer	Schauer	NN	negative	1/0/0	D
Schaufenstereinbruch	Schaufenstereinbruch	NN	negative	-/-/-	D
Scheidung	Scheidung	NN	negative	-/-0.2023/-	L
Scheinheiligkeit	Scheinheiligkeit	NN	negative	-/-/-	D
Scheitern	Scheitern	NN	negative	-/-0.3524/-	L
Schelmerei	Schelmerei	NN	negative	-/-/-	D
Schelte	Schelte	NN	negative	-/-0.0048/-	L
Schemen	Schemen	NN	negative	-/-/-	D
Schererei	Schererei	NN	negative	-/-/-	D
Scheußlichkeit	Scheußlichkeit	NN	negative	-/-0.0048/-	L
Schicksal	Schicksal	NN	negative	0/1/0	D
Schiffbruch	Schiffbruch	NN	negative	0/1/0	D
Schiffsunglück	Schiffsunglück	NN	negative	-/-/-	D
Schiffswrack	Schiffswrack	NN	negative	-/-/-	D
Schimpfwort:	Schimpfwort:	NN	negative	-/-/-	D
Schinderei	Schinderei	NN	negative	-/-/-	D
Schlacht	Schlacht	NN	negative	1/0/0	D
Schlachter	Schlachter	NN	negative	-/-/-	D
Schlachtfeld	Schlachtfeld	NN	negative	-/-0.0048/-	L
Schlafmütze	Schlafmütze	NN	negative	-/-/-	D
Schlag	Schlag	NN	negative	-/-0.0048/-	L
Schlamm	Schlamm	NN	negative	0.333333/0.5/0.166667	D
Schlamperei	Schlamperei	NN	negative	-/-0.0048/-	L
Schlappe	Schlappe	NN	negative	-/-/-	D
Schlapphut	Schlapphut	NN	negative	-/-/-	D
Schlechtigkeit	Schlechtigkeit	NN	negative	-/-0.4646/-	L
Schleim	Schleim	NN	negative	-/-/-	D
Schlick	Schlick	NN	negative	-/-/-	D
Schliere	Schliere	NN	negative	0.2/0.6/0.2	D
Schlitterbahn	Schlitterbahn	NN	negative	-/-0.0048/-	L
Schlitzohr	Schlitzohr	NN	negative	-/-/-	D
Schluchzer	Schluchzer	NN	negative	-/-/-	D
Schlund	Schlund	NN	negative	-/-/-	D
Schlägerei	Schlägerei	NN	negative	-/-0.0048/-	L
Schmarotzer	Schmarotzer	NN	negative	-/-/-	D
Schmerz	Schmerz	NN	negative	-/-0.0048/-	L
Schmerzhaftigkeit	Schmerzhaftigkeit	NN	negative	-/-/-	D
Schmetterball	Schmetterball	NN	negative	-/-/-	D
Schmollmund	Schmollmund	NN	negative	-/-/-	D
Schmuggel	Schmuggel	NN	negative	-/-0.0048/-	L
Schmutz	Schmutz	NN	negative	-/-0.0542/-	L
Schmutzbuchstabe	Schmutzbuchstabe	NN	negative	-/-/-	D
Schmährede	Schmährede	NN	negative	-/-/-	D
Schmähung	Schmähung	NN	negative	-/-/-	D
Schmälerung	Schmälerung	NN	negative	-/-/-	D
Schnipsel	Schnipsel	NN	negative	-/-/-	D
Schnitzer	Schnitzer	NN	negative	-/-/-	D
Schnörkel	Schnörkel	NN	negative	0/0/1	D
Schock	Schock	NN	negative	-/-0.0048/-	L
Schonungslosigkeit	Schonungslosigkeit	NN	negative	-/-/-	D
Schramme	Schramme	NN	negative	-/-0.0048/-	L
Schreck	Schreck	NN	negative	-/-0.194/-	L
Schreckgespenst	Schreckgespenst	NN	negative	-/-/-	D
Schrecklichkeit	Schrecklichkeit	NN	negative	-/-/-	D
Schrot	Schrot	NN	negative	-/-/-	D
Schrott	Schrott	NN	negative	-/-0.0534/-	L
Schräglauf	Schräglauf	NN	negative	-/-0.0048/-	L
Schubs	Schubs	NN	negative	-/-0.0048/-	L
Schuld	Schuld	NN	negative	-/-0.9686/-	L
Schuldner	Schuldner	NN	negative	-/-0.0048/-	L
Schuldnerin	Schuldnerin	NN	negative	-/-0.0048/-	L
Schuldspruch	Schuldspruch	NN	negative	-/-/-	D
Schulschwänzer	Schulschwänzer	NN	negative	-/-/-	D
Schulterzucken	Schulterzucken	NN	negative	-/-/-	D
Schurke	Schurke	NN	negative	-/-0.3306/-	L
Schusterjunge	Schusterjunge	NN	negative	-/-/-	D
Schutzmaßnahme	Schutzmaßnahme	NN	negative	-/-/-	D
Schwachkopf	Schwachkopf	NN	negative	-/-/-	D
Schwaden	Schwaden	NN	negative	-/-/-	D
Schwefel	Schwefel	NN	negative	-/-/-	D
Schweigemärsche	Schweigemärsche	NN	negative	-/-/-	D
Schweinestall	Schweinestall	NN	negative	-/-/-	D
Schweinigelei	Schweinigelei	NN	negative	-/-/-	D
Schwelbrand	Schwelbrand	NE	negative	-/-/-	D
Schwemme	Schwemme	NN	negative	-/-/-	D
Schwermetall-Altlasten	Schwermetall-Altlasten	NN	negative	-/-/-	D
Schwerverbrecher	Schwerverbrecher	NN	negative	0/1/0	D
Schwerverbrecherin	Schwerverbrecherin	NN	negative	-/-/-	D
Schwierigkeit	Schwierigkeit	NN	negative	-/-0.0483/-	L
Schwimmschlammzerstörer	Schwimmschlammzerstörer	NN	negative	-/-/-	D
Schwindelei	Schwindelei	NN	negative	-/-/-	D
Schwindler	Schwindler	NN	negative	-/-/-	D
Schwund	Schwund	NN	negative	-/-0.0048/-	L
Schwäche	Schwäche	NN	negative	-/-0.5035/-	L
Schwächung	Schwächung	NN	negative	-/-0.337/-	L
Schwärze	Schwärze	NN	negative	-/-/-	D
Schächer	Schächer	NN	negative	-/-/-	D
Schäden	Schäden	NN	negative	-/-0.3731/-	L
Schädiger	Schädiger	NN	negative	-/-/-	D
Schädigung	Schädigung	NN	negative	-/-0.0048/-	L
Schändlichkeit	Schändlichkeit	NN	negative	-/-/-	D
Schändung	Schändung	NN	negative	-/-/-	D
Schärfe	Schärfe	NN	negative	0.363636/0.363636/0.272727	D
Schüchternheit	Schüchternheit	NN	negative	-/-/-	D
Seitenentzug	Seitenentzug	NN	negative	-/-/-	D
Seitensprung	Seitensprung	NN	negative	-/-/-	D
Selbsterniedrigung	Selbsterniedrigung	NN	negative	-/-/-	D
Selbstgerechtigkeit	Selbstgerechtigkeit	NN	negative	-/-/-	D
Selbsthaß	Selbsthaß	NN	negative	-/-/-	D
Selbstkritik	Selbstkritik	NN	negative	-/-/-	D
Selbstlöschung	Selbstlöschung	NN	negative	-/-/-	D
Selbstmitleid	Selbstmitleid	NN	negative	-/-/-	D
Selbstmord	Selbstmord	NN	negative	-/-/-	D
Selbstmörder	Selbstmörder	NN	negative	-/-/-	D
Selbstvergessenheit	Selbstvergessenheit	NN	negative	-/-/-	D
Selbstverstümmelung	Selbstverstümmelung	NN	negative	-/-/-	D
Senkung	Senkung	NN	negative	-/-0.0545/-	L
Sentimentalität	Sentimentalität	NN	negative	-/-/-	D
Sexualdelikt	Sexualdelikt	NN	negative	-/-/-	D
Sexualverbrechen	Sexualverbrechen	NN	negative	-/-/-	D
Sicken	Sicken	NN	negative	-/-/-	D
Simulant	Simulant	NN	negative	-/-/-	D
Simulation	Simulation	NN	negative	0/0/1	D
Sinnestäuschung	Sinnestäuschung	NN	negative	-/-/-	D
Sinnlosigkeit	Sinnlosigkeit	NN	negative	-/-0.0048/-	L
Sinnwidrigkeit	Sinnwidrigkeit	NN	negative	-/-/-	D
Sintflut	Sintflut	NN	negative	-/-0.3313/-	L
Sittenlosigkeit	Sittenlosigkeit	NN	negative	-/-/-	D
Skandal	Skandal	NN	negative	-/-0.0048/-	L
Skepsis	Skepsis	NN	negative	0.75/0.25/0	D
Skeptizismus	Skeptizismus	NN	negative	-/-/-	D
Sklave	Sklave	NN	negative	-/-0.3281/-	L
Sklavenarbeit	Sklavenarbeit	NN	negative	-/-0.0048/-	L
Skrupel	Skrupel	NN	negative	-/-/-	D
Sonderbedingung	Sonderbedingung	NN	negative	-/-/-	D
Sorge	Sorge	NN	negative	-/-0.3618/-	L
Sorgfaltspflichtverletzung	Sorgfaltspflichtverletzung	NN	negative	-/-/-	D
Sozialhilfe	Sozialhilfe	NN	negative	-/-/-	D
Spalt	Spalt	NN	negative	0.2/0.2/0.6	D
Spannung	Spannung	NN	negative	0.25/0.375/0.375	D
Sperrung	Sperrung	NN	negative	-/-/-	D
Spielverderber	Spielverderber	NN	negative	0/1/0	D
Spinner	Spinner	NN	negative	-/-/-	D
Spinnerin	Spinnerin	NN	negative	-/-/-	D
Spion	Spion	NN	negative	-/-/-	D
Spirale	Spirale	NN	negative	1/0/0	D
Spott	Spott	NN	negative	-/-0.3357/-	L
Spottdrossel	Spottdrossel	NN	negative	-/-/-	D
Spottgedicht	Spottgedicht	NN	negative	-/-/-	D
Spottlust	Spottlust	NN	negative	-/-/-	D
Sprengstoff	Sprengstoff	NN	negative	-/-0.0048/-	L
Sprengung	Sprengung	NN	negative	-/-0.0048/-	L
Spreu	Spreu	NN	negative	-/-/-	D
Spur	Spur	NN	negative	0.25/0.625/0.125	D
Sputter-Ätzen	Sputter-Ätzen	NN	negative	-/-/-	D
Sputterätzen	Sputterätzen	NN	negative	-/-/-	D
Spätreife	Spätreife	NN	negative	-/-/-	D
Spöttelei	Spöttelei	NN	negative	-/-/-	D
Staatsfeind	Staatsfeind	NN	negative	-/-/-	D
Staatsgefährdung	Staatsgefährdung	NN	negative	-/-/-	D
Stachel	Stachel	NN	negative	-/-/-	D
Stachelstock	Stachelstock	NN	negative	-/-/-	D
Stagnation	Stagnation	NN	negative	-/-0.0048/-	L
Stampfer	Stampfer	NN	negative	1/0/0	D
Stampfplatte	Stampfplatte	NN	negative	-/-/-	D
Stau	Stau	NN	negative	-/-0.0438/-	L
Staubwolke	Staubwolke	NN	negative	1/0/0	D
Staucher	Staucher	NN	negative	-/-/-	D
